,time,extra_obs,special,type,lat,lon,vmax,mslp,wmo_basin,storm_name,year,Name,Disaster,Begin Date,End Date,Total CPI-Adjusted Cost (Millions of Dollars),Deaths,name,elevation
302,1989-09-21 18:00:00,0,,HU,30.2,-77.5,120,944.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,
303,1989-09-22 00:00:00,0,,HU,31.7,-78.8,120,935.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,
304,1989-09-22 04:00:00,1,L,HU,32.8,-79.8,120,934.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,1.0
305,1989-09-22 06:00:00,0,,HU,33.5,-80.3,85,952.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,23.0
306,1989-09-22 12:00:00,0,,TS,35.9,-81.7,55,975.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,369.0
307,1989-09-22 18:00:00,0,,TS,38.5,-81.8,40,987.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,181.0
308,1989-09-23 00:00:00,0,,EX,42.2,-80.2,35,988.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,172.0
309,1989-09-23 06:00:00,0,,EX,46.0,-74.5,40,990.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,219.0
310,1989-09-23 12:00:00,0,,EX,49.0,-69.0,40,992.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,181.0
311,1989-09-23 18:00:00,0,,EX,51.0,-65.0,40,993.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,715.0
312,1989-09-24 00:00:00,0,,EX,52.0,-62.0,40,994.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,451.0
313,1989-09-24 06:00:00,0,,EX,52.5,-60.5,40,993.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,375.0
314,1989-09-24 12:00:00,0,,EX,53.0,-59.5,40,991.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,500.0
315,1989-09-24 18:00:00,0,,EX,53.5,-58.5,40,989.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,524.0
316,1989-09-25 00:00:00,0,,EX,54.0,-57.0,40,983.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,0.0
317,1989-09-25 06:00:00,0,,EX,56.0,-52.0,40,979.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,
318,1989-09-25 12:00:00,0,,EX,58.0,-46.0,40,974.0,north_atlantic,Hugo,1989,Hurricane Hugo (September 1989),Tropical Cyclone,1989-09-21,1989-09-22,22049.8,86,Hugo,
319,1991-08-16 00:00:00,0,,TD,25.6,-74.3,25,1014.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
320,1991-08-16 06:00:00,0,,TD,25.7,-74.9,25,1012.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
321,1991-08-16 12:00:00,0,,TD,25.9,-75.4,30,1010.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
322,1991-08-16 18:00:00,0,,TS,26.4,-75.8,35,1005.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
323,1991-08-17 00:00:00,0,,TS,27.1,-76.2,40,1003.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
324,1991-08-17 06:00:00,0,,TS,27.8,-76.5,45,998.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
325,1991-08-17 12:00:00,0,,TS,28.4,-76.9,55,996.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
326,1991-08-17 18:00:00,0,,HU,29.0,-77.1,65,986.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
327,1991-08-18 00:00:00,0,,HU,29.7,-77.0,70,980.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
328,1991-08-18 06:00:00,0,,HU,30.5,-76.9,75,979.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
329,1991-08-18 12:00:00,0,,HU,31.5,-76.6,80,974.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
330,1991-08-18 18:00:00,0,,HU,33.0,-76.1,85,965.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
331,1991-08-19 00:00:00,0,,HU,34.6,-75.3,95,957.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
332,1991-08-19 06:00:00,0,,HU,36.5,-74.5,100,950.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
333,1991-08-19 12:00:00,0,,HU,38.9,-73.0,95,953.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
334,1991-08-19 17:20:00,1,L,HU,41.2,-71.6,90,962.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,0.0
335,1991-08-19 18:00:00,0,L,HU,41.4,-71.4,85,964.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,0.0
336,1991-08-20 00:00:00,0,,TS,43.8,-69.6,60,977.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,0.0
337,1991-08-20 01:30:00,1,L,TS,44.1,-69.1,60,981.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,0.0
338,1991-08-20 06:00:00,0,,TS,45.6,-67.6,50,987.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,120.0
339,1991-08-20 12:00:00,0,,TS,47.0,-65.5,45,998.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,21.0
340,1991-08-20 18:00:00,0,,EX,48.4,-61.9,40,1003.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
341,1991-08-21 00:00:00,0,,EX,49.8,-58.3,40,1008.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,0.0
342,1991-08-21 06:00:00,0,,EX,50.9,-54.9,40,1008.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
343,1991-08-21 12:00:00,0,,EX,51.6,-51.4,35,1009.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
344,1991-08-21 18:00:00,0,,EX,51.9,-47.3,30,1009.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
345,1991-08-22 00:00:00,0,,EX,51.9,-42.8,30,1004.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
346,1991-08-22 06:00:00,0,,EX,51.5,-38.3,35,1002.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
347,1991-08-22 12:00:00,0,,EX,50.7,-34.1,40,994.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
348,1991-08-22 18:00:00,0,,EX,49.3,-30.3,40,992.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
349,1991-08-23 00:00:00,0,,EX,47.7,-26.9,40,992.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
350,1991-08-23 06:00:00,0,,EX,46.3,-23.9,40,996.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
351,1991-08-23 12:00:00,0,,EX,45.3,-21.4,35,1000.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
352,1991-08-23 18:00:00,0,,EX,44.2,-19.9,30,1004.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
353,1991-08-24 00:00:00,0,,EX,43.1,-19.4,25,1006.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
354,1991-08-24 06:00:00,0,,EX,42.4,-19.1,25,1008.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
355,1991-08-24 12:00:00,0,,EX,42.2,-18.6,25,1009.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
356,1991-08-24 18:00:00,0,,EX,42.1,-18.1,25,1009.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
357,1991-08-25 00:00:00,0,,EX,41.9,-17.9,25,1009.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
358,1991-08-25 06:00:00,0,,EX,41.7,-17.8,25,1010.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
359,1991-08-25 12:00:00,0,,EX,41.3,-17.6,25,1010.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
360,1991-08-25 18:00:00,0,,EX,40.9,-17.3,25,1010.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
361,1991-08-26 00:00:00,0,,EX,40.5,-16.8,25,1010.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
362,1991-08-26 06:00:00,0,,EX,40.2,-16.0,25,1010.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
363,1991-08-26 12:00:00,0,,EX,40.0,-15.2,20,1012.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
364,1991-08-26 18:00:00,0,,EX,39.9,-14.4,20,1012.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
365,1991-08-27 00:00:00,0,,EX,39.9,-13.8,20,1014.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
366,1991-08-27 06:00:00,0,,EX,40.0,-13.1,20,1014.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
367,1991-08-27 12:00:00,0,,EX,40.0,-12.4,20,1014.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
368,1991-08-27 18:00:00,0,,EX,40.0,-11.8,20,1014.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
369,1991-08-28 00:00:00,0,,EX,40.0,-11.3,15,1015.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
370,1991-08-28 06:00:00,0,,EX,40.0,-10.9,15,1015.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
371,1991-08-28 12:00:00,0,,EX,40.0,-10.5,15,1014.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
372,1991-08-28 18:00:00,0,,EX,40.0,-10.1,10,1014.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
373,1991-08-29 00:00:00,0,,EX,40.0,-9.9,10,1015.0,north_atlantic,Bob,1991,Hurricane Bob (August 1991),Tropical Cyclone,1991-08-18,1991-08-20,3366.5,18,Bob,
374,1992-08-16 18:00:00,0,,TD,10.8,-35.5,25,1010.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
375,1992-08-17 00:00:00,0,,TD,11.2,-37.4,30,1009.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
376,1992-08-17 06:00:00,0,,TD,11.7,-39.6,30,1008.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
377,1992-08-17 12:00:00,0,,TS,12.3,-42.0,35,1006.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
378,1992-08-17 18:00:00,0,,TS,13.1,-44.2,35,1003.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
379,1992-08-18 00:00:00,0,,TS,13.6,-46.2,40,1002.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
380,1992-08-18 06:00:00,0,,TS,14.1,-48.0,45,1001.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
381,1992-08-18 12:00:00,0,,TS,14.6,-49.9,45,1000.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
382,1992-08-18 18:00:00,0,,TS,15.4,-51.8,45,1000.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
383,1992-08-19 00:00:00,0,,TS,16.3,-53.5,45,1001.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
384,1992-08-19 06:00:00,0,,TS,17.2,-55.3,45,1002.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
385,1992-08-19 12:00:00,0,,TS,18.0,-56.9,45,1005.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
386,1992-08-19 18:00:00,0,,TS,18.8,-58.3,45,1007.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
387,1992-08-20 00:00:00,0,,TS,19.8,-59.3,40,1011.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
388,1992-08-20 06:00:00,0,,TS,20.7,-60.0,40,1013.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
389,1992-08-20 12:00:00,0,,TS,21.7,-60.7,40,1015.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
390,1992-08-20 18:00:00,0,,TS,22.5,-61.5,40,1014.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
391,1992-08-21 00:00:00,0,,TS,23.2,-62.4,45,1014.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
392,1992-08-21 06:00:00,0,,TS,23.9,-63.3,45,1010.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
393,1992-08-21 12:00:00,0,,TS,24.4,-64.2,50,1007.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
394,1992-08-21 18:00:00,0,,TS,24.8,-64.9,50,1004.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
395,1992-08-22 00:00:00,0,,TS,25.3,-65.9,55,1000.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
396,1992-08-22 06:00:00,0,,HU,25.6,-67.0,65,994.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
397,1992-08-22 12:00:00,0,,HU,25.8,-68.3,80,981.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
398,1992-08-22 18:00:00,0,,HU,25.7,-69.7,95,969.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
399,1992-08-23 00:00:00,0,,HU,25.6,-71.1,110,961.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
400,1992-08-23 06:00:00,0,,HU,25.5,-72.5,130,947.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
401,1992-08-23 12:00:00,0,,HU,25.4,-74.2,145,933.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
402,1992-08-23 18:00:00,0,,HU,25.4,-75.8,150,922.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
403,1992-08-23 21:00:00,1,L,HU,25.4,-76.6,140,923.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,0.0
404,1992-08-24 00:00:00,0,,HU,25.4,-77.5,125,930.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,0.0
405,1992-08-24 01:00:00,1,L,HU,25.4,-77.8,130,931.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,7.0
406,1992-08-24 06:00:00,0,,HU,25.4,-79.3,130,937.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,0.0
407,1992-08-24 08:40:00,1,L,HU,25.5,-80.2,145,926.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,0.0
408,1992-08-24 09:05:00,1,L,HU,25.5,-80.3,145,922.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,0.0
409,1992-08-24 12:00:00,0,,HU,25.6,-81.2,115,951.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,9.0
410,1992-08-24 18:00:00,0,,HU,25.8,-83.1,115,947.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
411,1992-08-25 00:00:00,0,,HU,26.2,-85.0,115,943.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
412,1992-08-25 06:00:00,0,,HU,26.6,-86.7,115,948.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
413,1992-08-25 12:00:00,0,,HU,27.2,-88.2,120,946.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
414,1992-08-25 18:00:00,0,,HU,27.8,-89.6,125,941.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
415,1992-08-26 00:00:00,0,,HU,28.5,-90.5,125,937.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,
416,1992-08-26 06:00:00,0,,HU,29.2,-91.3,120,955.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,0.0
417,1992-08-26 08:30:00,1,L,HU,29.6,-91.5,100,956.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,1.0
418,1992-08-26 12:00:00,0,,HU,30.1,-91.7,80,973.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,1.0
419,1992-08-26 18:00:00,0,,TS,30.9,-91.6,50,991.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,23.0
420,1992-08-27 00:00:00,0,,TS,31.5,-91.1,35,995.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,79.0
421,1992-08-27 06:00:00,0,,TD,32.1,-90.5,30,997.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,119.0
422,1992-08-27 12:00:00,0,,TD,32.8,-89.6,30,998.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,145.0
423,1992-08-27 18:00:00,0,,TD,33.6,-88.4,25,999.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,62.0
424,1992-08-28 00:00:00,0,,TD,34.4,-86.7,20,1000.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,206.0
425,1992-08-28 06:00:00,0,,TD,35.4,-84.0,20,1000.0,north_atlantic,Andrew,1992,Hurricane Andrew (August 1992),Tropical Cyclone,1992-08-23,1992-08-27,58590.0,61,Andrew,886.0
426,1994-06-30 06:00:00,0,,TD,21.7,-83.6,25,1011.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,0.0
427,1994-06-30 12:00:00,0,,TD,21.6,-84.3,25,1010.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,0.0
428,1994-06-30 18:00:00,0,,TD,21.6,-85.2,30,1008.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
429,1994-07-01 00:00:00,0,,TD,21.5,-85.6,30,1008.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
430,1994-07-01 06:00:00,0,,TD,22.0,-86.1,30,1008.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
431,1994-07-01 12:00:00,0,,TD,22.5,-86.4,30,1008.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
432,1994-07-01 18:00:00,0,,TD,23.0,-86.7,30,1007.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
433,1994-07-02 00:00:00,0,,TS,23.7,-87.1,35,1006.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
434,1994-07-02 06:00:00,0,,TS,24.4,-87.5,35,1005.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
435,1994-07-02 12:00:00,0,,TS,25.5,-87.5,40,1003.0,north_atlantic,Alberto,1994,Tropical Storm Alberto (July 1994),Tropical Cyclone,1994-07-07,1994-07-10,2057.0,32,Alberto,
